#TE_family	subclass	superfamily	count	idn	sd	indels	tsd	length	frag	nest
Os1551#DNAauto/Helitron	DNAauto/Helitron	Helitron	8	82	6	11	0,0	11023	92	0
Os1553#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	92	18	20	0,0	3136	88	0
Os1558#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	86	11	20	0,0	386	83	0
Os1588#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	92	10	8	0,0	267	94	0
Os1591#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	94	15	13	0,0	1733	97	0
Os1603#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	90	18	8	0,0	1700	98	0
Os1609#DNAauto/Helitron	DNAauto/Helitron	Helitron	8	95	10	15	0,0	4124	80	0
Os1614#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	90	1	14	0,0	2900	88	0
Os1621_ICL#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	88	5	7	0,0	806	94	0
Os1644#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	88	18	18	0,0	4084	86	0
Os1652#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	88	4	13	0,0	403	86	0
Os1662#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	84	10	17	0,0	273	90	0
Os1663_ICR#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	90	20	18	0,0	465	80	0
Os1704#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	94	16	5	0,0	1725	94	0
Os1714#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	89	8	7	0,0	1255	90	0
Os1728#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	86	13	5	0,0	5863	94	0
Os1738#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	85	1	11	0,0	2232	98	0
Os1753#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	84	7	7	0,0	1340	91	0
Os1762#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	84	5	18	0,0	2884	98	0
Os1767#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	81	5	9	0,0	260	80	0
Os1775#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	92	20	14	0,0	2896	91	0
Os1781#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	84	4	6	0,0	3745	87	0
Os1786#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	93	17	19	0,0	231	85	0
Os1787#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	88	4	14	0,0	4172	86	0
Os1788#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	85	15	9	0,0	1243	98	0
Os1798#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	91	15	18	0,0	1200	95	0
Os1804#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	85	2	13	0,0	3106	80	0
Os1830_ICR#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	95	6	19	0,0	1616	84	0
Os1835#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	91	10	6	0,0	3048	82	0
Os1837#DNAauto/Helitron	DNAauto/Helitron	Helitron	10	81	19	12	0,0	11920	80	0
Os1839#DNAauto/Helitron	DNAauto/Helitron	Helitron	8	80	8	5	0,0	8726	85	0
Os1840#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	88	4	8	0,0	275	95	0
Os1879#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	94	10	17	0,0	3121	87	0
Os1887#DNAauto/Helitron	DNAauto/Helitron	Helitron	7	89	2	17	0,0	12021	81	0
Os1893#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	87	10	12	0,0	2497	87	0
Os1924#DNAauto/Helitron	DNAauto/Helitron	Helitron	6	83	5	9	0,0	8728	95	0
Os1925#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	81	4	14	0,0	757	94	0
Os1929#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	81	7	8	0,0	2145	98	0
Os1930#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	80	2	14	0,0	3227	90	0
Os1934#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	90	14	16	0,0	1003	83	0
Os1939#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	80	6	18	0,0	3089	95	0
Os1943#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	82	10	14	0,0	2975	85	0
Os1945#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	95	15	6	0,0	612	90	0
Os1949#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	90	12	6	0,0	2136	90	0
Os1962#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	83	17	12	0,0	1057	95	0
Os1964#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	81	2	11	0,0	1674	98	0
Os1968#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	94	16	10	0,0	3473	92	0
Os1969#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	94	20	5	0,0	2453	84	0
Os1973#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	90	18	7	0,0	1844	88	0
Os1985#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	84	20	10	0,0	1434	89	0
Os1989#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	86	16	18	0,0	4001	91	0
Os1991#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	83	19	14	0,0	3578	94	0
Os1992#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	95	14	20	0,0	1713	88	0
Os1994#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	84	16	19	0,0	2381	97	0
Os2018#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	88	17	19	0,0	3257	96	0
Os2036#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	93	15	6	0,0	1219	88	0
Os2037#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	82	2	6	0,0	1026	95	0
Os2047#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	81	1	10	0,0	816	96	0
Os2069#DNAauto/Helitron	DNAauto/Helitron	Helitron	5	94	2	9	0,0	9945	81	0
Os2072#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	82	13	17	0,0	3440	81	0
Os2073#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	91	20	11	0,0	4853	82	0
Os2078#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	84	19	19	0,0	1757	94	0
Os2082#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	90	1	7	0,0	667	94	0
Os2083#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	89	18	6	0,0	1034	91	0
Os2107_ICL#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	92	17	5	0,0	972	97	0
Os2113#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	83	19	9	0,0	2292	94	0
Os2124#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	94	12	13	0,0	1040	85	0
Os2126#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	92	9	14	0,0	1986	84	0
Os2131#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	92	4	13	0,0	861	89	0
Os2136#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	95	12	5	0,0	2290	95	0
Os2141#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	86	16	14	0,0	1885	95	0
Os2149#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	81	7	19	0,0	1145	91	0
Os2150#DNAauto/Helitron	DNAauto/Helitron	Helitron	5	86	8	7	0,0	9772	87	0
Os2161#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	92	15	12	0,0	829	91	0
Os2180#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	82	14	12	0,0	978	92	0
Os2183#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	86	3	20	0,0	3000	96	0
Os2191#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	86	13	7	0,0	1261	93	0
Os2193#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	94	18	7	0,0	2277	81	0
Os2221#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	86	5	16	0,0	294	89	0
Os2224#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	95	16	7	0,0	1949	96	0
Os2246#DNAauto/Helitron	DNAauto/Helitron	Helitron	10	85	9	5	0,0	5337	83	0
Os2259#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	93	20	8	0,0	4807	84	0
Os2282#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	92	8	10	0,0	2462	81	0
Os2283#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	91	16	15	0,0	2512	96	0
Os2290#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	81	18	17	0,0	2371	95	0
Os2292#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	80	13	16	0,0	3048	89	0
Os2294#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	80	2	12	0,0	490	85	0
Os2297_ICR#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	85	5	8	0,0	1769	83	0
Os2301#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	87	5	11	0,0	1610	97	0
Os2323#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	81	8	14	0,0	1534	82	0
Os2325#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	88	7	7	0,0	4130	86	0
Os2330#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	94	4	12	0,0	1667	81	0
Os2332#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	84	8	17	0,0	1466	89	0
Os2335#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	88	11	5	0,0	1672	86	0
Os2339#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	83	17	15	0,0	3235	90	0
Os2349#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	88	1	17	0,0	3182	90	0
Os2378#DNAauto/Helitron	DNAauto/Helitron	Helitron	8	83	6	6	0,0	3455	98	0
Os2391#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	88	18	20	0,0	4929	81	0
Os2409#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	87	3	18	0,0	1682	93	0
Os2419#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	90	19	8	0,0	2738	90	0
Os2446#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	88	6	11	0,0	5604	80	0
Os2451#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	85	1	11	0,0	2767	90	0
Os2487#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	95	9	9	0,0	2319	82	0
Os2498#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	87	7	6	0,0	1242	94	0
Os2510#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	90	20	11	0,0	2181	91	0
Os2511#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	93	3	14	0,0	2054	87	0
Os2516#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	88	11	10	0,0	3649	83	0
Os2526#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	90	11	15	0,0	2517	84	0
Os2543#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	84	17	11	0,0	2374	90	0
Os2571#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	82	10	19	0,0	832	93	0
Os2601#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	88	12	13	0,0	4736	90	0
Os2606#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	93	15	20	0,0	3789	83	0
Os2622#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	84	11	13	0,0	2847	86	0
Os2633#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	86	17	11	0,0	2368	90	0
Os2653#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	86	14	15	0,0	264	94	0
Os2682#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	88	4	6	0,0	2684	90	0
Os2699#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	85	18	13	0,0	1411	81	0
Os2704#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	93	20	5	0,0	2559	84	0
Os2738#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	90	18	6	0,0	5082	85	0
Os2758#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	84	10	15	0,0	2054	86	0
Os2801#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	91	4	11	0,0	4027	96	0
Os2811#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	95	1	16	0,0	2433	92	0
Os2815#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	90	13	20	0,0	4824	82	0
Os2867#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	90	1	9	0,0	2397	83	0
Os2874#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	90	5	9	0,0	2735	98	0
Os2881#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	93	11	6	0,0	4115	90	0
Os2891#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	92	4	19	0,0	3330	89	0
Os2899#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	89	2	7	0,0	4149	88	0
Os2909#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	95	4	12	0,0	1902	95	0
Os2923#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	82	19	13	0,0	2278	85	0
Os2965#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	85	19	15	0,0	3367	92	0
Os2969#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	95	8	13	0,0	2713	82	0
Os2978#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	85	10	14	0,0	2516	90	0
Os2999#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	80	18	5	0,0	4213	84	0
Os3005#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	82	12	7	0,0	2250	93	0
Os3010#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	93	17	8	0,0	1828	95	0
Os3041#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	85	10	5	0,0	2306	81	0
Os3047#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	91	18	12	0,0	2420	97	0
Os3058#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	94	10	12	0,0	1473	84	0
Os3065#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	92	17	10	0,0	3738	97	0
Os3070#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	89	3	6	0,0	1352	89	0
Os3073#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	92	7	7	0,0	1974	82	0
Os3118#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	80	1	20	0,0	1544	80	0
Os3141#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	95	17	8	0,0	2159	85	0
Os3177#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	94	16	12	0,0	1006	82	0
Os3350#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	80	15	11	0,0	2664	98	0
Os3402_ICR#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	85	12	20	0,0	1426	81	0
Os3526#DNAnona/Helitron	DNAnona/Helitron	Helitron	6	92	2	12	0,0	2326	92	0
Os3570#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	92	9	13	0,0	3118	98	0
Os3575#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	89	15	13	0,0	3604	87	0
Os3576#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	91	17	6	0,0	1468	88	0
Os3577#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	83	18	7	0,0	1163	94	0
Os3578#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	93	16	9	0,0	1648	93	0
Os3579_ICL#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	87	7	7	0,0	525	84	0
Os3580#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	81	12	5	0,0	2617	85	0
Os3581#DNAnona/Helitron	DNAnona/Helitron	Helitron	7	80	5	20	0,0	1446	84	0
Os3582#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	91	9	14	0,0	1566	97	0
Os3583#DNAnona/Helitron	DNAnona/Helitron	Helitron	10	94	5	20	0,0	3947	89	0
Os3584#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	87	6	20	0,0	3766	92	0
Os3585#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	83	7	16	0,0	1352	92	0
Os3586#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	93	20	6	0,0	1122	97	0
Os3587#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	95	6	7	0,0	821	98	0
Os3639#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	80	7	16	0,0	3974	84	0
Os3643#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	81	2	8	0,0	2497	83	0
Os0003#MITE/Stow	MITE/Stow	MITE	10	83	11	18	2,10	235	80	0
Os0005#MITE/Stow	MITE/Stow	MITE	6	84	6	19	2,10	157	88	0
Os0021#MITE/Stow	MITE/Stow	MITE	8	82	4	18	2,10	255	98	0
Os0029#MITE/Stow	MITE/Stow	MITE	7	87	4	10	2,10	292	83	0
Os0062#MITE/Stow	MITE/Stow	MITE	7	84	5	8	2,10	147	81	0
Os0064#MITE/Stow	MITE/Stow	MITE	7	82	9	7	2,10	262	97	0
Os0068#MITE/Stow	MITE/Stow	MITE	5	87	1	13	2,10	259	89	0
Os0072#MITE/Stow	MITE/Stow	MITE	9	81	1	8	2,10	313	96	0
Os0090#MITE/Stow	MITE/Stow	MITE	8	91	6	6	2,10	258	98	0
Os0095#MITE/Stow	MITE/Stow	MITE	5	80	20	7	2,10	260	84	0
Os0104#MITE/Stow	MITE/Stow	MITE	6	80	15	11	2,10	256	94	0
Os0112#MITE/Stow	MITE/Stow	MITE	9	84	12	13	2,10	268	95	0
Os0179#MITE/Stow	MITE/Stow	MITE	8	82	5	14	2,10	240	83	0
Os0181#MITE/Stow	MITE/Stow	MITE	7	84	15	19	2,10	240	88	0
Os0204#MITE/Stow	MITE/Stow	MITE	7	91	10	18	2,10	242	82	0
Os0214#MITE/Stow	MITE/Stow	MITE	10	84	3	11	2,10	232	84	0
Os0231#MITE/Stow	MITE/Stow	MITE	8	84	14	12	2,10	259	94	0
Os0265#MITE/Stow	MITE/Stow	MITE	9	82	13	18	2,10	240	92	0
Os0269#MITE/Stow	MITE/Stow	MITE	8	94	16	17	2,10	241	91	0
Os0275#MITE/Stow	MITE/Stow	MITE	10	83	3	11	2,10	257	80	0
Os0276#MITE/Stow	MITE/Stow	MITE	8	88	4	10	2,10	239	87	0
Os0333#MITE/Stow	MITE/Stow	MITE	6	85	1	6	2,10	227	83	0
Os0481#MITE/Stow	MITE/Stow	MITE	5	89	14	7	2,10	312	89	0
Os0599#MITE/Stow	MITE/Stow	MITE	5	86	4	11	2,10	241	86	0
Os0900#MITE/Stow	MITE/Stow	MITE	5	92	6	18	2,10	324	88	0
Os0909#MITE/Stow	MITE/Stow	MITE	5	80	12	13	2,10	271	82	0
Os1102#MITE/Stow	MITE/Stow	MITE	6	81	17	20	2,10	317	96	0
Os1182#MITE/Stow	MITE/Stow	MITE	7	95	2	18	2,10	160	84	0
Os1288#MITE/Stow	MITE/Stow	MITE	5	83	19	16	2,10	221	94	0
Os1365#MITE/Stow	MITE/Stow	MITE	8	95	5	15	2,10	278	93	0
Os1415#MITE/Stow	MITE/Stow	MITE	7	88	9	9	2,10	226	98	0
Os1522#MITE/Stow	MITE/Stow	MITE	5	84	3	8	2,10	256	82	0
Os1668#MITE/Stow	MITE/Stow	MITE	7	91	9	9	2,10	267	89	0
Os2539#MITE/Stow	MITE/Stow	MITE	8	94	13	7	2,10	284	94	0
Os2924#MITE/Stow	MITE/Stow	MITE	6	80	13	15	2,10	248	81	0
Os3273#MITE/Stow	MITE/Stow	MITE	7	83	5	9	2,10	373	95	0
Os3274#MITE/Stow	MITE/Stow	MITE	7	84	9	11	2,10	239	97	0
Os3275#MITE/Stow	MITE/Stow	MITE	7	90	13	6	2,10	100	87	0
Os3276#MITE/Stow	MITE/Stow	MITE	6	91	10	15	2,10	102	88	0
Os3347#MITE/Stow	MITE/Stow	MITE	6	84	15	14	2,10	161	87	0
Os0001_Olo24#MITE/Tourist	MITE/Tourist	MITE	5	90	1	5	2,10	343	92	0
Os0002_Gaijin#MITE/Tourist	MITE/Tourist	MITE	10	82	6	7	2,10	140	86	0
Os0004_Gaijin#MITE/Tourist	MITE/Tourist	MITE	6	86	16	10	2,10	147	84	0
Os0007_Castaway#MITE/Tourist	MITE/Tourist	MITE	8	83	12	12	2,10	364	96	0
Os0010#MITE/Tourist	MITE/Tourist	MITE	10	83	20	20	2,10	219	88	0
Os0015#MITE/Tourist	MITE/Tourist	MITE	5	87	5	7	2,10	332	84	0
Os0017_Ditto#MITE/Tourist	MITE/Tourist	MITE	7	92	10	18	2,10	244	86	0
Os0018_Wanderer#MITE/Tourist	MITE/Tourist	MITE	8	89	9	18	2,10	243	81	0
Os0024#MITE/Tourist	MITE/Tourist	MITE	5	90	12	12	2,10	244	80	0
Os0026#MITE/Tourist	MITE/Tourist	MITE	9	93	13	14	2,10	239	83	0
Os0031#MITE/Tourist	MITE/Tourist	MITE	6	85	15	6	2,10	344	83	0
Os0049#MITE/Tourist	MITE/Tourist	MITE	7	84	2	16	2,10	263	89	0
Os0061#MITE/Tourist	MITE/Tourist	MITE	10	81	9	11	2,10	308	80	0
Os0065#MITE/Tourist	MITE/Tourist	MITE	8	80	13	14	2,10	310	82	0
Os0071#MITE/Tourist	MITE/Tourist	MITE	6	81	11	17	2,10	255	97	0
Os0091#MITE/Tourist	MITE/Tourist	MITE	8	92	17	13	2,10	346	96	0
Os0093#MITE/Tourist	MITE/Tourist	MITE	7	92	7	16	2,10	284	92	0
Os0094#MITE/Tourist	MITE/Tourist	MITE	5	89	16	9	2,10	146	81	0
Os0114#MITE/Tourist	MITE/Tourist	MITE	7	80	17	13	2,10	252	87	0
Os0125#MITE/Tourist	MITE/Tourist	MITE	6	86	1	12	2,10	286	82	0
Os0164#MITE/Tourist	MITE/Tourist	MITE	5	92	14	11	2,10	230	94	0
Os0167#MITE/Tourist	MITE/Tourist	MITE	10	86	11	18	2,10	279	90	0
Os0193#MITE/Tourist	MITE/Tourist	MITE	7	93	13	5	2,10	342	95	0
Os0194#MITE/Tourist	MITE/Tourist	MITE	9	80	8	5	2,10	389	96	0
Os0198#MITE/Tourist	MITE/Tourist	MITE	9	93	15	14	2,10	213	80	0
Os0206#MITE/Tourist	MITE/Tourist	MITE	5	93	20	12	2,10	187	80	0
Os0207#MITE/Tourist	MITE/Tourist	MITE	7	91	5	18	2,10	375	97	0
Os0216#MITE/Tourist	MITE/Tourist	MITE	10	93	8	8	2,10	128	98	0
Os0293#MITE/Tourist	MITE/Tourist	MITE	5	89	9	6	2,10	407	80	0
Os0299#MITE/Tourist	MITE/Tourist	MITE	5	81	12	9	2,10	132	88	0
Os0309#MITE/Tourist	MITE/Tourist	MITE	9	82	14	14	2,10	369	85	0
Os0328#MITE/Tourist	MITE/Tourist	MITE	10	80	12	8	2,10	320	88	0
Os0362#MITE/Tourist	MITE/Tourist	MITE	7	83	1	18	2,10	312	92	0
Os0430#MITE/Tourist	MITE/Tourist	MITE	5	80	11	20	2,10	315	84	0
Os0433#MITE/Tourist	MITE/Tourist	MITE	10	84	4	20	2,10	279	91	0
Os0445#MITE/Tourist	MITE/Tourist	MITE	9	85	10	16	2,10	436	89	0
Os0479#MITE/Tourist	MITE/Tourist	MITE	9	95	14	13	2,10	279	91	0
Os0496#MITE/Tourist	MITE/Tourist	MITE	8	90	1	19	2,10	281	84	0
Os0537#MITE/Tourist	MITE/Tourist	MITE	9	81	7	9	2,10	294	95	0
Os0540#MITE/Tourist	MITE/Tourist	MITE	9	92	20	12	2,10	219	96	0
Os0548#MITE/Tourist	MITE/Tourist	MITE	7	95	14	10	2,10	258	89	0
Os0550#MITE/Tourist	MITE/Tourist	MITE	5	95	13	16	2,10	320	96	0
Os0581#MITE/Tourist	MITE/Tourist	MITE	10	82	2	5	2,10	260	97	0
Os0594#MITE/Tourist	MITE/Tourist	MITE	5	95	3	19	2,10	120	98	0
Os0606#MITE/Tourist	MITE/Tourist	MITE	7	82	2	16	2,10	238	80	0
Os0608#MITE/Tourist	MITE/Tourist	MITE	5	94	13	19	2,10	269	90	0
Os0611#MITE/Tourist	MITE/Tourist	MITE	5	91	5	10	2,10	259	84	0
Os0625_mPing#MITE/Tourist	MITE/Tourist	MITE	8	95	8	7	2,10	430	89	0
Os0682#MITE/Tourist	MITE/Tourist	MITE	9	85	16	9	2,10	293	88	0
Os0702#MITE/Tourist	MITE/Tourist	MITE	10	95	6	6	2,10	531	89	0
Os0760#MITE/Tourist	MITE/Tourist	MITE	7	92	7	8	2,10	265	97	0
Os0779#MITE/Tourist	MITE/Tourist	MITE	8	92	14	6	2,10	355	90	0
Os0783#MITE/Tourist	MITE/Tourist	MITE	9	80	15	17	2,10	248	88	0
Os0794#MITE/Tourist	MITE/Tourist	MITE	8	83	6	15	2,10	278	96	0
Os0796#MITE/Tourist	MITE/Tourist	MITE	5	90	19	10	2,10	220	90	0
Os0798#MITE/Tourist	MITE/Tourist	MITE	7	93	19	13	2,10	312	80	0
Os0799#MITE/Tourist	MITE/Tourist	MITE	7	92	10	18	2,10	271	90	0
Os0822#MITE/Tourist	MITE/Tourist	MITE	7	86	8	11	2,10	272	82	0
Os0834#MITE/Tourist	MITE/Tourist	MITE	9	82	7	20	2,10	255	92	0
Os0847#MITE/Tourist	MITE/Tourist	MITE	7	90	4	9	2,10	267	90	0
Os0885#MITE/Tourist	MITE/Tourist	MITE	7	89	19	19	2,10	331	81	0
Os0886#MITE/Tourist	MITE/Tourist	MITE	5	90	3	18	2,10	333	96	0
Os0887#MITE/Tourist	MITE/Tourist	MITE	10	82	12	17	2,10	340	89	0
Os0917#MITE/Tourist	MITE/Tourist	MITE	6	85	10	8	2,10	255	91	0
Os0921#MITE/Tourist	MITE/Tourist	MITE	6	88	12	9	2,10	265	89	0
Os0966#MITE/Tourist	MITE/Tourist	MITE	10	89	17	13	2,10	255	90	0
Os0977#MITE/Tourist	MITE/Tourist	MITE	9	85	17	11	2,10	350	93	0
Os1094#MITE/Tourist	MITE/Tourist	MITE	10	82	19	15	2,10	280	83	0
Os1095#MITE/Tourist	MITE/Tourist	MITE	10	85	5	11	2,10	300	81	0
Os1114#MITE/Tourist	MITE/Tourist	MITE	8	94	9	15	2,10	316	86	0
Os1122#MITE/Tourist	MITE/Tourist	MITE	10	94	1	13	2,10	299	92	0
Os1131#MITE/Tourist	MITE/Tourist	MITE	6	89	7	12	2,10	107	91	0
Os1158#MITE/Tourist	MITE/Tourist	MITE	10	80	3	10	2,10	143	91	0
Os1232#MITE/Tourist	MITE/Tourist	MITE	5	82	3	20	2,10	294	97	0
Os1247#MITE/Tourist	MITE/Tourist	MITE	5	80	4	6	2,10	307	81	0
Os1256#MITE/Tourist	MITE/Tourist	MITE	6	92	12	5	2,10	313	82	0
Os1386#MITE/Tourist	MITE/Tourist	MITE	10	93	11	10	2,10	276	92	0
Os1425#MITE/Tourist	MITE/Tourist	MITE	6	85	7	10	2,10	335	86	0
Os1451#MITE/Tourist	MITE/Tourist	MITE	6	89	9	12	2,10	288	90	0
Os1506#MITE/Tourist	MITE/Tourist	MITE	9	88	6	8	2,10	259	86	0
Os1555#MITE/Tourist	MITE/Tourist	MITE	6	94	17	7	2,10	320	98	0
Os1601#MITE/Tourist	MITE/Tourist	MITE	10	81	11	7	2,10	342	86	0
Os1641#MITE/Tourist	MITE/Tourist	MITE	10	81	4	6	2,10	149	91	0
Os1667#MITE/Tourist	MITE/Tourist	MITE	6	84	12	19	2,10	396	86	0
Os1715#MITE/Tourist	MITE/Tourist	MITE	7	93	1	11	2,10	285	88	0
