#TE_family	subclass	superfamily	count	idn	sd	indels	tsd	length	frag	nest
Os1551#DNAauto/Helitron	DNAauto/Helitron	Helitron	122	86	6	15	0,0	11023	98	0
Os1553#DNAnona/Helitron	DNAnona/Helitron	Helitron	243	95	5	9	0,0	3136	83	0
Os1558#DNAnona/Helitron	DNAnona/Helitron	Helitron	411	93	18	11	0,0	386	84	0
Os1588#DNAnona/Helitron	DNAnona/Helitron	Helitron	57	83	4	5	0,0	267	96	0
Os1591#DNAnona/Helitron	DNAnona/Helitron	Helitron	378	86	19	13	0,0	1733	85	0
Os1603#DNAnona/Helitron	DNAnona/Helitron	Helitron	175	91	7	6	0,0	1700	90	0
Os1609#DNAauto/Helitron	DNAauto/Helitron	Helitron	200	85	12	18	0,0	4124	90	0
Os1614#DNAnona/Helitron	DNAnona/Helitron	Helitron	428	90	13	10	0,0	2900	85	0
Os1621_ICL#DNAnona/Helitron	DNAnona/Helitron	Helitron	422	91	8	6	0,0	806	90	0
Os1644#DNAnona/Helitron	DNAnona/Helitron	Helitron	189	90	20	8	0,0	4084	83	0
Os1652#DNAnona/Helitron	DNAnona/Helitron	Helitron	487	85	9	14	0,0	403	83	0
Os1662#DNAnona/Helitron	DNAnona/Helitron	Helitron	405	84	14	20	0,0	273	80	0
Os1663_ICR#DNAnona/Helitron	DNAnona/Helitron	Helitron	127	81	14	14	0,0	465	98	0
Os1704#DNAnona/Helitron	DNAnona/Helitron	Helitron	58	95	13	7	0,0	1725	90	0
Os1714#DNAnona/Helitron	DNAnona/Helitron	Helitron	143	80	10	16	0,0	1255	84	0
Os1728#DNAnona/Helitron	DNAnona/Helitron	Helitron	120	83	12	18	0,0	5863	91	0
Os1738#DNAnona/Helitron	DNAnona/Helitron	Helitron	58	90	7	17	0,0	2232	88	0
Os1753#DNAnona/Helitron	DNAnona/Helitron	Helitron	218	85	1	7	0,0	1340	91	0
Os1762#DNAnona/Helitron	DNAnona/Helitron	Helitron	67	86	2	8	0,0	2884	87	0
Os1767#DNAnona/Helitron	DNAnona/Helitron	Helitron	450	94	5	14	0,0	260	89	0
Os1775#DNAnona/Helitron	DNAnona/Helitron	Helitron	453	92	18	7	0,0	2896	93	0
Os1781#DNAnona/Helitron	DNAnona/Helitron	Helitron	106	87	10	9	0,0	3745	90	0
Os1786#DNAnona/Helitron	DNAnona/Helitron	Helitron	142	88	4	18	0,0	231	85	0
Os1787#DNAnona/Helitron	DNAnona/Helitron	Helitron	219	88	13	7	0,0	4172	80	0
Os1788#DNAnona/Helitron	DNAnona/Helitron	Helitron	397	86	5	14	0,0	1243	88	0
Os1798#DNAnona/Helitron	DNAnona/Helitron	Helitron	225	90	15	18	0,0	1200	87	0
Os1804#DNAnona/Helitron	DNAnona/Helitron	Helitron	21	94	13	7	0,0	3106	97	0
Os1830_ICR#DNAnona/Helitron	DNAnona/Helitron	Helitron	463	89	9	5	0,0	1616	88	0
Os1835#DNAnona/Helitron	DNAnona/Helitron	Helitron	465	83	1	8	0,0	3048	81	0
Os1837#DNAauto/Helitron	DNAauto/Helitron	Helitron	129	80	15	6	0,0	11920	92	0
Os1839#DNAauto/Helitron	DNAauto/Helitron	Helitron	41	80	5	6	0,0	8726	95	0
Os1840#DNAnona/Helitron	DNAnona/Helitron	Helitron	64	81	5	9	0,0	275	93	0
Os1879#DNAnona/Helitron	DNAnona/Helitron	Helitron	432	93	13	16	0,0	3121	91	0
Os1887#DNAauto/Helitron	DNAauto/Helitron	Helitron	161	84	8	6	0,0	12021	93	0
Os1893#DNAnona/Helitron	DNAnona/Helitron	Helitron	424	81	14	16	0,0	2497	92	0
Os1924#DNAauto/Helitron	DNAauto/Helitron	Helitron	184	89	9	17	0,0	8728	94	0
Os1925#DNAnona/Helitron	DNAnona/Helitron	Helitron	256	83	14	15	0,0	757	96	0
Os1929#DNAnona/Helitron	DNAnona/Helitron	Helitron	152	84	15	8	0,0	2145	95	0
Os1930#DNAnona/Helitron	DNAnona/Helitron	Helitron	211	89	1	16	0,0	3227	87	0
Os1934#DNAnona/Helitron	DNAnona/Helitron	Helitron	477	91	7	5	0,0	1003	91	0
Os1939#DNAnona/Helitron	DNAnona/Helitron	Helitron	98	91	8	17	0,0	3089	93	0
Os1943#DNAnona/Helitron	DNAnona/Helitron	Helitron	126	95	2	11	0,0	2975	97	0
Os1945#DNAnona/Helitron	DNAnona/Helitron	Helitron	461	93	1	20	0,0	612	92	0
Os1949#DNAnona/Helitron	DNAnona/Helitron	Helitron	164	92	16	5	0,0	2136	83	0
Os1962#DNAnona/Helitron	DNAnona/Helitron	Helitron	118	84	9	5	0,0	1057	84	0
Os1964#DNAnona/Helitron	DNAnona/Helitron	Helitron	324	86	20	5	0,0	1674	88	0
Os1968#DNAnona/Helitron	DNAnona/Helitron	Helitron	151	90	7	14	0,0	3473	94	0
Os1969#DNAnona/Helitron	DNAnona/Helitron	Helitron	238	88	12	18	0,0	2453	85	0
Os1973#DNAnona/Helitron	DNAnona/Helitron	Helitron	386	82	7	7	0,0	1844	92	0
Os1985#DNAnona/Helitron	DNAnona/Helitron	Helitron	179	89	6	12	0,0	1434	86	0
Os1989#DNAnona/Helitron	DNAnona/Helitron	Helitron	332	85	19	13	0,0	4001	96	0
Os1991#DNAnona/Helitron	DNAnona/Helitron	Helitron	50	81	16	16	0,0	3578	83	0
Os1992#DNAnona/Helitron	DNAnona/Helitron	Helitron	415	83	7	16	0,0	1713	89	0
Os1994#DNAnona/Helitron	DNAnona/Helitron	Helitron	56	95	4	16	0,0	2381	88	0
Os2018#DNAnona/Helitron	DNAnona/Helitron	Helitron	214	87	11	20	0,0	3257	85	0
Os2036#DNAnona/Helitron	DNAnona/Helitron	Helitron	5	91	6	19	0,0	1219	98	0
Os2037#DNAnona/Helitron	DNAnona/Helitron	Helitron	130	81	13	15	0,0	1026	92	0
Os2047#DNAnona/Helitron	DNAnona/Helitron	Helitron	86	83	11	7	0,0	816	90	0
Os2069#DNAauto/Helitron	DNAauto/Helitron	Helitron	234	95	5	6	0,0	9945	82	0
Os2072#DNAnona/Helitron	DNAnona/Helitron	Helitron	179	81	20	13	0,0	3440	88	0
Os2073#DNAnona/Helitron	DNAnona/Helitron	Helitron	342	80	20	5	0,0	4853	96	0
Os2078#DNAnona/Helitron	DNAnona/Helitron	Helitron	361	83	9	6	0,0	1757	94	0
Os2082#DNAnona/Helitron	DNAnona/Helitron	Helitron	286	81	7	5	0,0	667	91	0
Os2083#DNAnona/Helitron	DNAnona/Helitron	Helitron	121	81	1	13	0,0	1034	94	0
Os2107_ICL#DNAnona/Helitron	DNAnona/Helitron	Helitron	314	93	1	16	0,0	972	82	0
Os2113#DNAnona/Helitron	DNAnona/Helitron	Helitron	313	88	12	15	0,0	2292	80	0
Os2124#DNAnona/Helitron	DNAnona/Helitron	Helitron	394	80	17	12	0,0	1040	96	0
Os2126#DNAnona/Helitron	DNAnona/Helitron	Helitron	194	88	8	17	0,0	1986	94	0
Os2131#DNAnona/Helitron	DNAnona/Helitron	Helitron	324	94	15	5	0,0	861	93	0
Os2136#DNAnona/Helitron	DNAnona/Helitron	Helitron	388	80	6	17	0,0	2290	93	0
Os2141#DNAnona/Helitron	DNAnona/Helitron	Helitron	315	83	16	20	0,0	1885	87	0
Os2149#DNAnona/Helitron	DNAnona/Helitron	Helitron	336	81	14	15	0,0	1145	97	0
Os2150#DNAauto/Helitron	DNAauto/Helitron	Helitron	352	89	16	18	0,0	9772	89	0
Os2161#DNAnona/Helitron	DNAnona/Helitron	Helitron	258	93	18	10	0,0	829	93	0
Os2180#DNAnona/Helitron	DNAnona/Helitron	Helitron	181	92	8	9	0,0	978	86	0
Os2183#DNAnona/Helitron	DNAnona/Helitron	Helitron	228	87	15	15	0,0	3000	91	0
Os2191#DNAnona/Helitron	DNAnona/Helitron	Helitron	300	91	8	18	0,0	1261	96	0
Os2193#DNAnona/Helitron	DNAnona/Helitron	Helitron	334	88	5	7	0,0	2277	89	0
Os2221#DNAnona/Helitron	DNAnona/Helitron	Helitron	49	91	1	20	0,0	294	93	0
Os2224#DNAnona/Helitron	DNAnona/Helitron	Helitron	191	91	3	19	0,0	1949	93	0
Os2246#DNAauto/Helitron	DNAauto/Helitron	Helitron	198	81	16	16	0,0	5337	83	0
Os2259#DNAnona/Helitron	DNAnona/Helitron	Helitron	131	94	3	6	0,0	4807	87	0
Os2282#DNAnona/Helitron	DNAnona/Helitron	Helitron	108	88	7	13	0,0	2462	85	0
Os2283#DNAnona/Helitron	DNAnona/Helitron	Helitron	9	89	12	17	0,0	2512	90	0
Os2290#DNAnona/Helitron	DNAnona/Helitron	Helitron	45	94	19	15	0,0	2371	91	0
Os2292#DNAnona/Helitron	DNAnona/Helitron	Helitron	84	81	17	11	0,0	3048	92	0
Os2294#DNAnona/Helitron	DNAnona/Helitron	Helitron	329	90	12	20	0,0	490	92	0
Os2297_ICR#DNAnona/Helitron	DNAnona/Helitron	Helitron	125	82	9	16	0,0	1769	98	0
Os2301#DNAnona/Helitron	DNAnona/Helitron	Helitron	275	82	10	13	0,0	1610	95	0
Os2323#DNAnona/Helitron	DNAnona/Helitron	Helitron	422	80	9	7	0,0	1534	93	0
Os2325#DNAnona/Helitron	DNAnona/Helitron	Helitron	265	84	10	14	0,0	4130	86	0
Os2330#DNAnona/Helitron	DNAnona/Helitron	Helitron	227	91	1	6	0,0	1667	80	0
Os2332#DNAnona/Helitron	DNAnona/Helitron	Helitron	131	80	6	15	0,0	1466	93	0
Os2335#DNAnona/Helitron	DNAnona/Helitron	Helitron	100	89	6	17	0,0	1672	96	0
Os2339#DNAnona/Helitron	DNAnona/Helitron	Helitron	320	83	3	12	0,0	3235	95	0
Os2349#DNAnona/Helitron	DNAnona/Helitron	Helitron	29	88	18	11	0,0	3182	97	0
Os2378#DNAauto/Helitron	DNAauto/Helitron	Helitron	47	83	15	8	0,0	3455	95	0
Os2391#DNAnona/Helitron	DNAnona/Helitron	Helitron	427	81	4	11	0,0	4929	88	0
Os2409#DNAnona/Helitron	DNAnona/Helitron	Helitron	130	94	20	17	0,0	1682	85	0
Os2419#DNAnona/Helitron	DNAnona/Helitron	Helitron	413	86	15	20	0,0	2738	98	0
Os2446#DNAnona/Helitron	DNAnona/Helitron	Helitron	141	83	3	20	0,0	5604	96	0
Os2451#DNAnona/Helitron	DNAnona/Helitron	Helitron	31	91	3	18	0,0	2767	86	0
Os2487#DNAnona/Helitron	DNAnona/Helitron	Helitron	432	92	18	12	0,0	2319	87	0
Os2498#DNAnona/Helitron	DNAnona/Helitron	Helitron	316	88	15	19	0,0	1242	87	0
Os2510#DNAnona/Helitron	DNAnona/Helitron	Helitron	372	81	13	13	0,0	2181	87	0
Os2511#DNAnona/Helitron	DNAnona/Helitron	Helitron	35	95	13	10	0,0	2054	98	0
Os2516#DNAnona/Helitron	DNAnona/Helitron	Helitron	447	85	8	18	0,0	3649	87	0
Os2526#DNAnona/Helitron	DNAnona/Helitron	Helitron	426	83	2	15	0,0	2517	92	0
Os2543#DNAnona/Helitron	DNAnona/Helitron	Helitron	120	83	4	11	0,0	2374	87	0
Os2571#DNAnona/Helitron	DNAnona/Helitron	Helitron	159	84	3	20	0,0	832	80	0
Os2601#DNAnona/Helitron	DNAnona/Helitron	Helitron	307	81	17	8	0,0	4736	85	0
Os2606#DNAnona/Helitron	DNAnona/Helitron	Helitron	139	87	9	7	0,0	3789	95	0
Os2622#DNAnona/Helitron	DNAnona/Helitron	Helitron	485	91	10	15	0,0	2847	93	0
Os2633#DNAnona/Helitron	DNAnona/Helitron	Helitron	100	86	1	14	0,0	2368	95	0
Os2653#DNAnona/Helitron	DNAnona/Helitron	Helitron	347	95	9	6	0,0	264	93	0
Os2682#DNAnona/Helitron	DNAnona/Helitron	Helitron	317	91	16	13	0,0	2684	94	0
Os2699#DNAnona/Helitron	DNAnona/Helitron	Helitron	397	95	9	10	0,0	1411	98	0
Os2704#DNAnona/Helitron	DNAnona/Helitron	Helitron	194	81	16	11	0,0	2559	88	0
Os2738#DNAnona/Helitron	DNAnona/Helitron	Helitron	377	82	20	16	0,0	5082	82	0
Os2758#DNAnona/Helitron	DNAnona/Helitron	Helitron	122	84	6	16	0,0	2054	93	0
Os2801#DNAnona/Helitron	DNAnona/Helitron	Helitron	385	89	4	13	0,0	4027	87	0
Os2811#DNAnona/Helitron	DNAnona/Helitron	Helitron	219	93	9	5	0,0	2433	87	0
Os2815#DNAnona/Helitron	DNAnona/Helitron	Helitron	110	82	3	11	0,0	4824	91	0
Os2867#DNAnona/Helitron	DNAnona/Helitron	Helitron	426	92	2	16	0,0	2397	80	0
Os2874#DNAnona/Helitron	DNAnona/Helitron	Helitron	21	81	1	11	0,0	2735	88	0
Os2881#DNAnona/Helitron	DNAnona/Helitron	Helitron	404	92	1	18	0,0	4115	85	0
Os2891#DNAnona/Helitron	DNAnona/Helitron	Helitron	217	87	14	20	0,0	3330	87	0
Os2899#DNAnona/Helitron	DNAnona/Helitron	Helitron	162	89	2	12	0,0	4149	82	0
Os2909#DNAnona/Helitron	DNAnona/Helitron	Helitron	354	86	12	14	0,0	1902	89	0
Os2923#DNAnona/Helitron	DNAnona/Helitron	Helitron	359	80	13	12	0,0	2278	91	0
Os2965#DNAnona/Helitron	DNAnona/Helitron	Helitron	430	91	12	18	0,0	3367	93	0
Os2969#DNAnona/Helitron	DNAnona/Helitron	Helitron	166	86	4	15	0,0	2713	90	0
Os2978#DNAnona/Helitron	DNAnona/Helitron	Helitron	343	90	9	9	0,0	2516	80	0
Os2999#DNAnona/Helitron	DNAnona/Helitron	Helitron	334	95	10	6	0,0	4213	88	0
Os3005#DNAnona/Helitron	DNAnona/Helitron	Helitron	110	83	12	11	0,0	2250	84	0
Os3010#DNAnona/Helitron	DNAnona/Helitron	Helitron	208	83	15	8	0,0	1828	94	0
Os3041#DNAnona/Helitron	DNAnona/Helitron	Helitron	148	83	13	13	0,0	2306	94	0
Os3047#DNAnona/Helitron	DNAnona/Helitron	Helitron	345	82	16	9	0,0	2420	95	0
Os3058#DNAnona/Helitron	DNAnona/Helitron	Helitron	53	92	15	10	0,0	1473	83	0
Os3065#DNAnona/Helitron	DNAnona/Helitron	Helitron	29	91	11	5	0,0	3738	98	0
Os3070#DNAnona/Helitron	DNAnona/Helitron	Helitron	50	92	5	12	0,0	1352	94	0
Os3073#DNAnona/Helitron	DNAnona/Helitron	Helitron	249	81	15	16	0,0	1974	90	0
Os3118#DNAnona/Helitron	DNAnona/Helitron	Helitron	30	90	12	8	0,0	1544	98	0
Os3141#DNAnona/Helitron	DNAnona/Helitron	Helitron	110	92	4	13	0,0	2159	94	0
Os3177#DNAnona/Helitron	DNAnona/Helitron	Helitron	334	94	16	13	0,0	1006	91	0
Os3350#DNAnona/Helitron	DNAnona/Helitron	Helitron	156	80	9	14	0,0	2664	88	0
Os3402_ICR#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	85	13	8	0,0	1426	81	0
Os3526#DNAnona/Helitron	DNAnona/Helitron	Helitron	230	83	8	7	0,0	2326	95	0
Os3570#DNAnona/Helitron	DNAnona/Helitron	Helitron	445	82	1	18	0,0	3118	95	0
Os3575#DNAnona/Helitron	DNAnona/Helitron	Helitron	279	81	6	7	0,0	3604	91	0
Os3576#DNAnona/Helitron	DNAnona/Helitron	Helitron	46	81	13	12	0,0	1468	98	0
Os3577#DNAnona/Helitron	DNAnona/Helitron	Helitron	184	90	10	6	0,0	1163	86	0
Os3578#DNAnona/Helitron	DNAnona/Helitron	Helitron	221	85	16	8	0,0	1648	85	0
Os3579_ICL#DNAnona/Helitron	DNAnona/Helitron	Helitron	439	87	15	5	0,0	525	91	0
Os3580#DNAnona/Helitron	DNAnona/Helitron	Helitron	296	83	3	16	0,0	2617	83	0
Os3581#DNAnona/Helitron	DNAnona/Helitron	Helitron	498	90	5	11	0,0	1446	90	0
Os3582#DNAnona/Helitron	DNAnona/Helitron	Helitron	342	86	8	12	0,0	1566	92	0
Os3583#DNAnona/Helitron	DNAnona/Helitron	Helitron	71	82	4	18	0,0	3947	90	0
Os3584#DNAnona/Helitron	DNAnona/Helitron	Helitron	65	93	19	7	0,0	3766	82	0
Os3585#DNAnona/Helitron	DNAnona/Helitron	Helitron	8	84	12	13	0,0	1352	82	0
Os3586#DNAnona/Helitron	DNAnona/Helitron	Helitron	319	81	20	6	0,0	1122	98	0
Os3587#DNAnona/Helitron	DNAnona/Helitron	Helitron	19	95	18	8	0,0	821	84	0
Os3639#DNAnona/Helitron	DNAnona/Helitron	Helitron	398	94	14	8	0,0	3974	86	0
Os3643#DNAnona/Helitron	DNAnona/Helitron	Helitron	189	95	13	14	0,0	2497	87	0
Os0003#MITE/Stow	MITE/Stow	MITE	144	89	14	5	2,10	235	80	0
Os0005#MITE/Stow	MITE/Stow	MITE	430	88	6	10	2,10	157	93	0
Os0021#MITE/Stow	MITE/Stow	MITE	49	83	2	11	2,10	255	95	0
Os0029#MITE/Stow	MITE/Stow	MITE	96	91	13	9	2,10	292	87	0
Os0062#MITE/Stow	MITE/Stow	MITE	439	81	8	6	2,10	147	96	0
Os0064#MITE/Stow	MITE/Stow	MITE	94	82	16	8	2,10	262	87	0
Os0068#MITE/Stow	MITE/Stow	MITE	88	93	7	6	2,10	259	90	0
Os0072#MITE/Stow	MITE/Stow	MITE	377	85	1	11	2,10	313	82	0
Os0090#MITE/Stow	MITE/Stow	MITE	169	93	9	18	2,10	258	81	0
Os0095#MITE/Stow	MITE/Stow	MITE	482	85	10	20	2,10	260	96	0
Os0104#MITE/Stow	MITE/Stow	MITE	221	81	16	7	2,10	256	94	0
Os0112#MITE/Stow	MITE/Stow	MITE	458	93	6	9	2,10	268	90	0
Os0179#MITE/Stow	MITE/Stow	MITE	77	95	11	18	2,10	240	87	0
Os0181#MITE/Stow	MITE/Stow	MITE	473	88	4	13	2,10	240	87	0
Os0204#MITE/Stow	MITE/Stow	MITE	248	93	6	16	2,10	242	92	0
Os0214#MITE/Stow	MITE/Stow	MITE	498	83	9	20	2,10	232	91	0
Os0231#MITE/Stow	MITE/Stow	MITE	360	95	18	19	2,10	259	86	0
Os0265#MITE/Stow	MITE/Stow	MITE	329	95	5	20	2,10	240	87	0
Os0269#MITE/Stow	MITE/Stow	MITE	219	95	4	8	2,10	241	81	0
Os0275#MITE/Stow	MITE/Stow	MITE	282	83	15	18	2,10	257	86	0
Os0276#MITE/Stow	MITE/Stow	MITE	153	93	16	13	2,10	239	93	0
Os0333#MITE/Stow	MITE/Stow	MITE	464	90	2	11	2,10	227	81	0
Os0481#MITE/Stow	MITE/Stow	MITE	83	80	7	19	2,10	312	95	0
Os0599#MITE/Stow	MITE/Stow	MITE	404	84	17	11	2,10	241	93	0
Os0900#MITE/Stow	MITE/Stow	MITE	351	92	12	15	2,10	324	87	0
Os0909#MITE/Stow	MITE/Stow	MITE	273	89	14	18	2,10	271	85	0
Os1102#MITE/Stow	MITE/Stow	MITE	259	95	11	13	2,10	317	82	0
Os1182#MITE/Stow	MITE/Stow	MITE	322	89	10	19	2,10	160	81	0
Os1288#MITE/Stow	MITE/Stow	MITE	51	91	14	20	2,10	221	90	0
Os1365#MITE/Stow	MITE/Stow	MITE	116	80	4	19	2,10	278	83	0
Os1415#MITE/Stow	MITE/Stow	MITE	476	95	3	13	2,10	226	90	0
Os1522#MITE/Stow	MITE/Stow	MITE	353	95	4	11	2,10	256	91	0
Os1668#MITE/Stow	MITE/Stow	MITE	106	93	3	10	2,10	267	84	0
Os2539#MITE/Stow	MITE/Stow	MITE	109	91	16	16	2,10	284	80	0
Os2924#MITE/Stow	MITE/Stow	MITE	426	88	18	18	2,10	248	87	0
Os3273#MITE/Stow	MITE/Stow	MITE	285	95	12	19	2,10	373	97	0
Os3274#MITE/Stow	MITE/Stow	MITE	484	87	1	20	2,10	239	83	0
Os3275#MITE/Stow	MITE/Stow	MITE	376	84	9	17	2,10	100	80	0
Os3276#MITE/Stow	MITE/Stow	MITE	447	85	12	15	2,10	102	84	0
Os3347#MITE/Stow	MITE/Stow	MITE	316	91	7	14	2,10	161	92	0
Os0001_Olo24#MITE/Tourist	MITE/Tourist	MITE	393	92	13	13	2,10	343	86	0
Os0002_Gaijin#MITE/Tourist	MITE/Tourist	MITE	272	91	4	6	2,10	140	81	0
Os0004_Gaijin#MITE/Tourist	MITE/Tourist	MITE	350	95	13	19	2,10	147	93	0
Os0007_Castaway#MITE/Tourist	MITE/Tourist	MITE	205	95	16	9	2,10	364	80	0
Os0010#MITE/Tourist	MITE/Tourist	MITE	211	86	16	17	2,10	219	86	0
Os0015#MITE/Tourist	MITE/Tourist	MITE	351	80	2	12	2,10	332	89	0
Os0017_Ditto#MITE/Tourist	MITE/Tourist	MITE	27	80	10	16	2,10	244	94	0
Os0018_Wanderer#MITE/Tourist	MITE/Tourist	MITE	485	93	9	6	2,10	243	92	0
Os0024#MITE/Tourist	MITE/Tourist	MITE	417	95	1	17	2,10	244	89	0
Os0026#MITE/Tourist	MITE/Tourist	MITE	211	86	1	8	2,10	239	88	0
Os0031#MITE/Tourist	MITE/Tourist	MITE	259	82	17	12	2,10	344	88	0
Os0049#MITE/Tourist	MITE/Tourist	MITE	272	94	17	18	2,10	263	93	0
Os0061#MITE/Tourist	MITE/Tourist	MITE	294	92	15	20	2,10	308	95	0
Os0065#MITE/Tourist	MITE/Tourist	MITE	475	86	8	19	2,10	310	96	0
Os0071#MITE/Tourist	MITE/Tourist	MITE	102	92	1	19	2,10	255	80	0
Os0091#MITE/Tourist	MITE/Tourist	MITE	195	81	2	20	2,10	346	96	0
Os0093#MITE/Tourist	MITE/Tourist	MITE	473	82	13	16	2,10	284	86	0
Os0094#MITE/Tourist	MITE/Tourist	MITE	278	84	7	6	2,10	146	95	0
Os0114#MITE/Tourist	MITE/Tourist	MITE	452	85	19	6	2,10	252	86	0
Os0125#MITE/Tourist	MITE/Tourist	MITE	169	93	11	13	2,10	286	89	0
Os0164#MITE/Tourist	MITE/Tourist	MITE	235	94	19	14	2,10	230	91	0
Os0167#MITE/Tourist	MITE/Tourist	MITE	159	85	4	9	2,10	279	96	0
Os0193#MITE/Tourist	MITE/Tourist	MITE	93	85	15	20	2,10	342	85	0
Os0194#MITE/Tourist	MITE/Tourist	MITE	472	83	12	8	2,10	389	84	0
Os0198#MITE/Tourist	MITE/Tourist	MITE	5	88	17	16	2,10	213	95	0
Os0206#MITE/Tourist	MITE/Tourist	MITE	367	87	13	14	2,10	187	95	0
Os0207#MITE/Tourist	MITE/Tourist	MITE	152	95	5	7	2,10	375	82	0
Os0216#MITE/Tourist	MITE/Tourist	MITE	174	82	4	6	2,10	128	85	0
Os0293#MITE/Tourist	MITE/Tourist	MITE	500	83	3	8	2,10	407	98	0
Os0299#MITE/Tourist	MITE/Tourist	MITE	269	88	7	19	2,10	132	92	0
Os0309#MITE/Tourist	MITE/Tourist	MITE	304	82	17	19	2,10	369	83	0
Os0328#MITE/Tourist	MITE/Tourist	MITE	11	86	7	14	2,10	320	85	0
Os0362#MITE/Tourist	MITE/Tourist	MITE	263	90	6	15	2,10	312	86	0
Os0430#MITE/Tourist	MITE/Tourist	MITE	67	87	5	11	2,10	315	84	0
Os0433#MITE/Tourist	MITE/Tourist	MITE	230	85	9	17	2,10	279	91	0
Os0445#MITE/Tourist	MITE/Tourist	MITE	377	83	8	9	2,10	436	83	0
Os0479#MITE/Tourist	MITE/Tourist	MITE	19	82	19	15	2,10	279	85	0
Os0496#MITE/Tourist	MITE/Tourist	MITE	427	80	15	20	2,10	281	88	0
Os0537#MITE/Tourist	MITE/Tourist	MITE	153	85	5	7	2,10	294	91	0
Os0540#MITE/Tourist	MITE/Tourist	MITE	439	86	16	8	2,10	219	81	0
Os0548#MITE/Tourist	MITE/Tourist	MITE	491	93	2	17	2,10	258	95	0
Os0550#MITE/Tourist	MITE/Tourist	MITE	268	94	1	8	2,10	320	92	0
Os0581#MITE/Tourist	MITE/Tourist	MITE	291	94	8	5	2,10	260	89	0
Os0594#MITE/Tourist	MITE/Tourist	MITE	472	84	16	7	2,10	120	83	0
Os0606#MITE/Tourist	MITE/Tourist	MITE	18	81	12	17	2,10	238	98	0
Os0608#MITE/Tourist	MITE/Tourist	MITE	357	87	15	9	2,10	269	87	0
Os0611#MITE/Tourist	MITE/Tourist	MITE	229	90	8	5	2,10	259	81	0
Os0625_mPing#MITE/Tourist	MITE/Tourist	MITE	265	88	8	18	2,10	430	86	0
Os0682#MITE/Tourist	MITE/Tourist	MITE	251	87	6	6	2,10	293	94	0
Os0702#MITE/Tourist	MITE/Tourist	MITE	442	89	9	8	2,10	531	81	0
Os0760#MITE/Tourist	MITE/Tourist	MITE	92	93	2	17	2,10	265	83	0
Os0779#MITE/Tourist	MITE/Tourist	MITE	400	85	16	8	2,10	355	93	0
Os0783#MITE/Tourist	MITE/Tourist	MITE	67	81	9	17	2,10	248	86	0
Os0794#MITE/Tourist	MITE/Tourist	MITE	356	86	15	5	2,10	278	84	0
Os0796#MITE/Tourist	MITE/Tourist	MITE	38	90	16	12	2,10	220	90	0
Os0798#MITE/Tourist	MITE/Tourist	MITE	130	82	9	10	2,10	312	87	0
Os0799#MITE/Tourist	MITE/Tourist	MITE	247	95	1	7	2,10	271	93	0
Os0822#MITE/Tourist	MITE/Tourist	MITE	449	81	16	9	2,10	272	97	0
Os0834#MITE/Tourist	MITE/Tourist	MITE	155	84	4	14	2,10	255	81	0
Os0847#MITE/Tourist	MITE/Tourist	MITE	159	81	17	16	2,10	267	98	0
Os0885#MITE/Tourist	MITE/Tourist	MITE	315	89	8	6	2,10	331	82	0
Os0886#MITE/Tourist	MITE/Tourist	MITE	274	93	13	5	2,10	333	94	0
Os0887#MITE/Tourist	MITE/Tourist	MITE	180	83	18	13	2,10	340	96	0
Os0917#MITE/Tourist	MITE/Tourist	MITE	37	80	13	18	2,10	255	94	0
Os0921#MITE/Tourist	MITE/Tourist	MITE	405	85	12	6	2,10	265	84	0
Os0966#MITE/Tourist	MITE/Tourist	MITE	73	88	3	20	2,10	255	84	0
Os0977#MITE/Tourist	MITE/Tourist	MITE	446	94	2	11	2,10	350	98	0
Os1094#MITE/Tourist	MITE/Tourist	MITE	168	81	4	13	2,10	280	93	0
Os1095#MITE/Tourist	MITE/Tourist	MITE	456	88	11	18	2,10	300	88	0
Os1114#MITE/Tourist	MITE/Tourist	MITE	41	84	6	12	2,10	316	91	0
Os1122#MITE/Tourist	MITE/Tourist	MITE	205	93	13	15	2,10	299	90	0
Os1131#MITE/Tourist	MITE/Tourist	MITE	361	84	14	14	2,10	107	86	0
Os1158#MITE/Tourist	MITE/Tourist	MITE	95	81	16	11	2,10	143	83	0
Os1232#MITE/Tourist	MITE/Tourist	MITE	268	81	11	10	2,10	294	83	0
Os1247#MITE/Tourist	MITE/Tourist	MITE	8	87	20	10	2,10	307	84	0
Os1256#MITE/Tourist	MITE/Tourist	MITE	360	81	8	8	2,10	313	88	0
Os1386#MITE/Tourist	MITE/Tourist	MITE	107	89	12	12	2,10	276	92	0
Os1425#MITE/Tourist	MITE/Tourist	MITE	317	80	12	13	2,10	335	80	0
Os1451#MITE/Tourist	MITE/Tourist	MITE	478	82	1	6	2,10	288	89	0
Os1506#MITE/Tourist	MITE/Tourist	MITE	207	83	8	5	2,10	259	91	0
Os1555#MITE/Tourist	MITE/Tourist	MITE	312	87	11	19	2,10	320	94	0
Os1601#MITE/Tourist	MITE/Tourist	MITE	330	94	10	13	2,10	342	96	0
Os1641#MITE/Tourist	MITE/Tourist	MITE	340	92	8	8	2,10	149	95	0
Os1667#MITE/Tourist	MITE/Tourist	MITE	63	91	6	16	2,10	396	89	0
Os1715#MITE/Tourist	MITE/Tourist	MITE	487	92	19	5	2,10	285	89	0
